Case ID,Activity ID,Activity Date,Originating Department,Owner Department,Controlling Department,Cargo Property Damage,Facility Property Damage,Other Property Damage,Vessel Property Damage,Total Property Damage,Total Persons at Risk,Total Persons Dead,Total Persons Missing,Total Persons Injured,Vessels Actual Total Loss,Vessels Constructive Total Loss,Vessels Damaged,Vessels Undamaged,Level of Investigation,IMO Designation,US Designation,Serious Marine Incident Designation,Latitude,Longitude,Activity Title,Case Title,Incident Involved
1047750,6018406,10/4/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$50,000.00","$50,000.00",,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.975042852400000,-89.155860900900000,ALLISION / ACL 9274,Case Created For Activity,Material Failure/Malfunction
1049690,6045305,10/5/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,1,0,0,1,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,37.771375139800000,-87.948652267500000,BRANDI ANN/Injury,Case Created from Misle Notification,Personnel Casualty - Injury
1047889,6017355,10/5/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.044871987000000,-88.535877379900000,MEP/1160807/1 GAL/ENGINE OIL/MM4.5 TNR/J.W. HUNTER,MEP/1160807/1 GAL/ENGINE OIL/MM4.5 TNR/J.W. HUNTER/HUNTER MARINE,Discharge/Release - Pollution
1047976,6017344,10/6/2016,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,40.636466666700000,-80.468900000000000,RYAN MICHAEL MURRAY - Loss of propulsion,Case Created from Misle Notification,Loss of Electrical Power
1049692,6045881,10/8/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,1,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,37.873819090200000,-87.743001937900000,A. W. BAYER/Crewmember Injury,Case Created from Misle Notification,Personnel Casualty - Injury
1048253,6030599,10/8/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,3,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.525383333300000,-82.685716666700000,TB704 - Breakaway/Allision,MS - Breakaway - MM 327 OHR,Set Adrift
1050484,6030912,10/10/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,0,Data Collection,UNSPECIFIED,UNSPECIFIED,Not a Serious Marine Incident,37.064160230500000,-88.638666222800000,BRIAN POINDEXTER/ Alleged Vio of Law/Regulatio,Case Created from Misle Notification,UNSPECIFIED
1048393,6021742,10/13/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$31,500.00","$31,500.00",,0,0,0,0,0,2,2,Informal,Routine,Routine,Not a Serious Marine Incident,38.233643325700000,-85.840435981800000,MADISEN ANN/Allision,MS - Allision - McBrides Fleet - MM 612 OHR,Allision
1049003,6024683,10/14/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.124434696700000,-88.652335166900000,MEP/1161592/1Gal/Hydrauli/938OHR/WHITE WING,MEP/1161592/1Gal/Hydrauli/938OHR/WHITE WING,Material Failure/Malfunction
1049310,6024558,10/17/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$55,000.00","$55,000.00",,0,0,0,0,0,2,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.704811103600000,-89.136119842500000,M/V LINDSAY ANN ERCIKSON/ Grounding,MS - Grounding/ UTV LINDSEY ANN ERICKSON - MM 931 LMR,Grounding
1049483,6025443,10/18/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.851666666700000,-82.138333333300000,"IMD, Diesel, UTV Connie K, 17-001","Pollution - Gallipolis, OH - IMD, Diesel, M/V Connie K, UNC 17-001 - 10/18/2016",Discharge/Release - Pollution
1049482,6026656,10/19/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$400,000.00","$400,000.00",,0,0,0,0,0,6,15,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.345715044000000,-89.432836532600000,M/V THERESA L. WOOD/ GROUNDING,MS - Breakaway - MM 56 UMR,Grounding
1049694,6026653,10/20/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.159929011200000,-88.426857948300000,M/V CAPTAIN O.A. FRANKS/ EQUIPMENT FAILURE,Case Created from Misle Notification,Loss/Reduction of Vessel Propulsion/Steering
1049751,6027062,10/21/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$32,500.00","$32,500.00",,0,0,0,0,0,4,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.703572465900000,-89.136978149400000,GROUNDING / KAY A ECKSTEIN,MS-Grounding/UTV Kay A Eckstein-MM 391.9 LMR,Grounding
1049860,6028844,10/22/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.713962640800000,-89.158435821500000,GROUNDING/CITY OF NEW ORLEANS,MS - Grounding - MM 932 LMR,Grounding
1049864,6030276,10/22/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.020834943800000,-88.224426269500000,MEP/1162211/01GAL/30.5CUMB/INGRAM/RICKHARNACK,MEP/NRC#1162211/01GALLON/DIESEL/30.5 CUMB/RICK HARNACK/INGRAM BARGE COMPANY,Discharge/Release - Pollution
1050175,6029087,10/24/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,1,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.166926901600000,-89.083258659600000,PROPULSION REDUCTION / DANIEL P MECKLENBORG,Case Created from Misle Notification,Material Failure/Malfunction
1049914,6028305,10/24/2016,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,40.011755730300000,-80.739239215900000,UTV TOM BEHRINGER - Allision,Case Created For Activity,Allision
1050318,6029898,10/25/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.809287074200000,-89.681913367300000,PROPULSION REDUCTION / DAVID EVANS,Case Created from Misle Notification,Material Failure/Malfunction
1051107,6049755,10/27/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.630716666700000,-83.324150000000000,WINNIE C EQUIPMENT FAILURE,Case Created from Misle Notification,Material Failure/Malfunction
1050414,6095419,10/27/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.825225096300000,-87.613655090300000,PATSY COLEMAN/Grounding,Case Created For Activity,Grounding
1060327,6042416,10/29/2016,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,UNSPECIFIED,UNSPECIFIED,Not a Serious Marine Incident,32.294187614500000,-87.992324548000000,ALLEGED DRUG USE/Credentialed Mariner,Case Created from Misle Notification,UNSPECIFIED
1050673,6173641,10/30/2016,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,7,Data Collection,Routine,Routine,Not a Serious Marine Incident,35.426807637200000,-88.029590606700000,ARTHUR J CARSON/Grounding,ARTHUR J CARSON/Grounding,Grounding
1050776,6032612,10/31/2016,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,1,0,0,0,1,Data Collection,Serious Incident,Routine,Not a Serious Marine Incident,40.478144315000000,-80.048624038700000,UTV OCIE CLARK - Injury,Case Created from Misle Notification,Personnel Casualty - Injury
1081490,6162769,11/2/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,0,Data Collection,UNSPECIFIED,UNSPECIFIED,Not a Serious Marine Incident,36.753110994800000,-86.190292596800000,Credentialed Mariner/Alleged Felony Conviction,CG Credentialed Mariner/Alleged Felony Conviction,UNSPECIFIED
1062896,6056437,11/4/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,1,0,0,0,1,Data Collection,Routine,Routine,Serious Marine Incident,38.817131428400000,-82.181162595800000,M/V NELL - Injury,Case Created from Misle Notification,Personnel Casualty - Injury
1052451,6041833,11/6/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.047904607400000,-88.538745791900000,M/V BOBBY THOMPSON/ Equipment Failure,Case Created from Misle Notification,Loss/Reduction of Vessel Propulsion/Steering
1050765,6038161,11/9/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.733261081700000,-85.420625589000000,MEP- UTV Mountain Girl,MEP- Pollution/Oil- UTV MOUNTAIN GIRL - MM 560 OHR,Discharge/Release - Pollution
1051864,6043087,11/10/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.262364666300000,-85.766600132000000,MYLA RAE/Grounding,Case Created For Activity,Grounding
1051892,6039109,11/10/2016,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,UNSPECIFIED,UNSPECIFIED,Not a Serious Marine Incident,40.549260000000000,-80.207210000000000,UTV Detroit Allision,Case Created from Misle Notification,Allision
1051949,6044299,11/11/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.647745089800000,-82.860930919600000,"IMD,SLOP OIL, UTV PATSY COLEMAN,GREENUP L&D,17-008","IMD,Slop Oil, UTV PATSY COLEMAN, OHR MM 341,17-008",Discharge/Release - Pollution
1061821,6050747,11/12/2016,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$300.00,$300.00,,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,35.022527363600000,-85.327812194800000,SOUTHERN BELLE/Loss of Steering,Case Created from Misle Notification,Loss/Reduction of Vessel Propulsion/Steering
1052149,6053403,11/13/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.040430443800000,-89.181180954000000,MEP/1163979/5 Gal/Diesel/MM976 OHR/MV Shelby House,MEP/1163979/5 Gal/Diesel/MM976 OHR/MV Shelby House,Discharge/Release - Pollution
1052101,6042084,11/14/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$66,000.00","$66,000.00",,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.372655753600000,-89.423867225600000,M/V ATHENA/ Grounding,MS - ALLISION - UTV ATHENA - Dike 60 UMR,Grounding
1060306,6042099,11/15/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,1,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.095053418600000,-88.596194479400000,WAYNE P LAGRANGE/ INJURY,Case Created from Misle Notification,Personnel Casualty - Injury
1052472,6042119,11/15/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,4,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.980842277100000,-89.115962046700000,JAMES G HINES/ GROUNDING,MS - Grounding - UTV JAMES G HINES - MM 953 LMR,Grounding
1052383,6043286,11/17/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.302726478500000,-85.670019149800000,SOUTHERN TOWING / MM 598 OHR / DIESEL 5 GAL,MEP - Pollution / Diesel - MM 598 OHR,Discharge/Release - Pollution
1060598,6045316,11/18/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.140253704600000,-88.724046707200000,MEP/1164460/1 GAL/HYRAULIC OIL/MM943 OHR/M/V EVA W,MEP/1164460/1 GAL/HYRAULIC OIL/MM943 OHR/M/V EVA WALKER/INGRAM BARGE CO.,Material Failure/Malfunction
1061645,6050848,11/29/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$50,000.00","$50,000.00",,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.774720000000000,-84.964840000000000,CLAUDIA HAROLD/Allison,MS - Allision - UTV CLAUDIA HARROLD & Markland L&D - MM 531.5 OHR,Allision
1061513,6052648,11/29/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.070088471000000,-88.582642630300000,MSUP/1165089/01GAL/HYDRAULICOIL/TNR1.4/EVAWALKER,MSUP/1165089/01GALLON/HYDRAULICOIL/TNR1.4/EVAWALKER/INGRAMBARGECOMPANY,Discharge/Release - Pollution
1064505,6064851,11/30/2016,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$30,000.00","$30,000.00",,0,0,0,0,0,1,3,Data Collection,Routine,Routine,Not a Serious Marine Incident,39.909290767700000,-80.754281044000000,Michael T. Somales Allision,MS-Allision-UTV Michael T. Somales-MM 102 OHR,Vessel Manuever
1062165,6052734,12/2/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.923577732500000,-81.764385741800000,AEP MARINER EQUIPMENT FAILURE,Case Created from Misle Notification,Material Failure/Malfunction
1062660,6055457,12/3/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$3,000.00","$3,000.00",,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.904516178100000,-86.745321948900000,M K MCNALLY/AI504/Deck Fitting Failure,Case Created from Misle Notification,Material Failure/Malfunction
1062402,6054658,12/7/2016,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.235555013000000,-80.635555013000000,Discharge of Oil/ AEP Cardinal/ Ohio River MM76.9,MEP-Pollution/Diesel/1GAL-MM 75 OHR,Discharge/Release - Pollution
1062622,6057189,12/9/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$90,200.00","$90,200.00",,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.124250976500000,-88.654980884200000,M/V HARLEY HALL/ ALLISION,MS - Allision - UTV Harley Hall  & L&D 52 -MM939.5,Allision
1062895,6056443,12/9/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,1,0,0,1,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.238297004900000,-81.553493499800000,Injury: UTV DR EDWIN H WELCH,Case Created from Misle Notification,Personnel Casualty - Injury
1062999,6057017,12/10/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,3,0,0,1,0,0,0,1,Data Collection,Routine,Routine,Serious Marine Incident,37.202559356600000,-88.860045433000000,CREEK / INJURY,Case Created from Misle Notification,Material Failure/Malfunction
1063100,6057593,12/14/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$65,000.00","$65,000.00",,0,0,0,0,0,2,4,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.607108046600000,-89.507380485500000,RANDY ECKSTEIN/ GROUNDING,MS - Grounding - Five Grain Barges - MM 79 UMR,Grounding
1063364,6058951,12/15/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,1,0,0,0,1,Informal,Routine,Routine,Serious Marine Incident,38.859826687600000,-82.138043403600000,CAILEY MOORE - Fire,Case Created from Misle Notification,Fire - Initial
1063230,6072539,12/15/2016,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,5,Data Collection,Routine,Routine,Not a Serious Marine Incident,35.954924312900000,-83.919244766200000,BEARCAT/Barge-INO 75050/Allison,Case Created For Activity,Allision
1063341,6066421,12/16/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.845357874500000,-87.595973968500000,JINCY/Bridge Allison,MS-Allision-UTV JINCY-CSX RR Bridge-MM 803.7 OHR,Allision
1063458,6059387,12/18/2016,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.518035826200000,-80.621690396400000,Tug ROBERT DEAN MOORE - Fire,MS - Fire - UTV ROBERT DEAN MOORE - MM 55 OHR,Fire - Initial
1063554,6060407,12/18/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.017675763200000,-89.176365675700000,MEP/1166693/2 GAL/HYDRAULIC OIL/978 OHR/BUNGE,MEP/1166693/2 GAL/HYDRAULIC OIL/978 OHR/BARGE UNLOADER/BUNGE,Discharge/Release - Pollution
1063766,6066250,12/21/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,"$1,200.00","$15,000.00","$16,200.00",,0,0,0,0,0,2,3,Informal,Routine,Routine,Not a Serious Marine Incident,38.260741909400000,-85.767807675400000,GINGER MOLLER/Grounding,MS - GROUNDING-BREAKAWAY - MM 604 OHR,Grounding
1063802,6073060,12/21/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.081106238700000,-88.588413367100000,CF #7/Oil Spill,CF #7/Oil Spill,Discharge/Release - Pollution
1068684,6093491,12/25/2016,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$22,500.00","$22,500.00",,0,0,0,0,0,1,4,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.546328573300000,-88.094650268600000,SMI 30055/COLLOSION,Case Created from Misle Notification,Grounding
1064141,6065580,12/26/2016,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.640534404400000,-83.716662883800000,MEP - Pollution/Diesel/UTV JANET ELAINE - MM 405.9,MEP - Pollution/Diesel/UTV JANET ELAINE - MM 405.9 OHR,Discharge/Release - Pollution
1064149,6064999,12/26/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,2,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.545307789400000,-88.094221115100000,FRED A. SETTOON/GROUNDING,MS - Grounding - UTV FRED A. SETTOON - MM 870 OHR,Grounding
1064518,6063901,12/27/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$3,500.00","$3,500.00",,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,38.012984867200000,-86.186033248900000,RONALD L LOUGHMILLER/Loss of Electrical Power,RONALD LOUGHMILLER/Loss of Electrical Power,Material Failure/Malfunction
1064777,6064929,12/28/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.303466001300000,-89.514204025300000,M/V JULIE/ EQUIPMENT FAILURE,Case Created from Misle Notification,Material Failure/Malfunction
1064789,6064980,12/28/2016,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$46,000.00","$46,000.00",,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.371912495500000,-89.423596659700000,AMERICAN PILLAR / EQUIPMENT FAILURE,Case Created from Misle Notification,Material Failure/Malfunction
1066953,6078367,12/29/2016,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,UNSPECIFIED,UNSPECIFIED,Not a Serious Marine Incident,29.936619206900000,-90.190034866300000,Credentialed Mariner/Alleged Drug Use,Case Created from Misle Notification,UNSPECIFIED
1064991,6065950,12/30/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Informal,Routine,Routine,Not a Serious Marine Incident,39.365308652000000,-81.309691429100000,Equipment Failure: UTV GEORGETOWN,Case Created from Misle Notification,Material Failure/Malfunction
1064618,6066327,12/31/2016,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,1,0,0,0,0,0,1,Data Collection,UNSPECIFIED,UNSPECIFIED,Not a Serious Marine Incident,38.835411043100000,-82.135940551800000,Loss of Life: UTV DREMA G WOODS,MS - Loss of Life/Injury - UTV Drema G. Woods - MM 0.8 KAN LDB,Personnel Casualty - Death
1065402,6068263,1/1/2017,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,"$8,000.00",$0.00,"$45,000.00","$53,000.00",5,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,40.639471050900000,-80.417953491200000,ARNIE S/ Equipment Failure/Allision,Case Created from Misle Notification,Loss/Reduction of Vessel Propulsion/Steering
1064835,6065891,1/2/2017,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,1,0,0,1,0,0,0,2,Informal,Routine,Routine,Serious Marine Incident,37.782349733800000,-87.086483001700000,STEVE G/Injury,Case Created from Misle Notification,Personnel Fall into Water
1067652,6087280,1/3/2017,MSD NASHVILLE (007763),COMMANDANT (G-MOA) (002735),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,1,0,0,0,1,Data Collection,UNSPECIFIED,UNSPECIFIED,Not a Serious Marine Incident,36.144371784900000,-87.916465759300000,KRISTI P SMITH/Alleged Misconduct,Case Created from Misle Notification,Personnel Casualty - Injury
1065024,6068779,1/4/2017,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.314540000000000,-79.888050000000000,Discharge of oil/Kirby/Monongahela River mm19.5,Discharge of oil/Kirby/Monongahela River mm 19.5,Discharge/Release - Pollution
1065008,6068542,1/4/2017,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$600.00,$0.00,$600.00,,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.901150591400000,-87.033586812500000,BARBARA/Allison,MS - Allision - UTV Barbara - MM 745.9 OHR,Allision
1064983,6077159,1/4/2017,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,"$69,500.00","$69,500.00",,0,0,0,0,0,3,1,Informal,Routine,Routine,Serious Marine Incident,38.645826789700000,-82.858108518600000,JINCY Loss of steering / Allision,MS - Allision - UTV Jincy - MM 341 OHR,Material Failure/Malfunction
1065280,6079537,1/7/2017,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,0,0,0,1,1,Data Collection,UNSPECIFIED,UNSPECIFIED,Not a Serious Marine Incident,38.442950054000000,-82.604061126700000,Alleged Civil Offense,MS - Allision/UTV MATTHEW T. - MM 319 OHR,Allision
